"11re -- Väestö iän (1-v.) ja sukupuolen mukaan alueittain, 1972-2018"

"Alue","Ikä","Miehet 2018 Väestö 31.12.","Naiset 2018 Väestö 31.12."
"Jyväskylä","33",1070,960
"Jyväskylä","34",1099,1006
"Jyväskylä","35",1065,948
"Jyväskylä","36",1040,926
"Jyväskylä","37",968,895
"Jyväskylä","38",988,874
"Jyväskylä","39",913,871
"Jyväskylä","40",927,838
"Jyväskylä","41",910,886
"Jyväskylä","42",886,819
"Jyväskylä","43",870,816
"Jyväskylä","44",812,767
"Jyväskylä","45",746,655
"Jyväskylä","46",747,701
"Jyväskylä","47",715,706
"Jyväskylä","48",715,713
"Jyväskylä","49",761,769
"Jyväskylä","50",754,747
"Jyväskylä","51",765,739
"Jyväskylä","52",724,815
"Jyväskylä","53",767,815
"Jyväskylä","54",747,794
"Jyväskylä","55",824,875
"Jyväskylä","56",799,831
"Jyväskylä","57",851,826
"Jyväskylä","58",850,877
"Jyväskylä","59",743,905
"Jyväskylä","60",739,734
"Jyväskylä","61",710,809
"Jyväskylä","62",722,848
"Jyväskylä","63",744,833
"Jyväskylä","64",771,831
"Jyväskylä","65",684,852
"Jyväskylä","66",750,820
"Jyväskylä","67",674,814
"Jyväskylä","68",728,885
"Jyväskylä","69",802,911
"Jyväskylä","70",747,873
"Jyväskylä","71",756,831
"Jyväskylä","72",630,835
"Jyväskylä","73",555,714
"Jyväskylä","74",422,593
"Jyväskylä","75",399,550
"Jyväskylä","76",314,412
"Jyväskylä","77",518,609
"Jyväskylä","78",347,442
"Jyväskylä","79",368,529
"Jyväskylä","80",317,454
"Jyväskylä","81",257,393
"Jyväskylä","82",243,336
"Jyväskylä","83",224,322
"Jyväskylä","84",163,320
"Jyväskylä","85",158,294
"Jyväskylä","86",158,300
"Jyväskylä","87",138,265
"Jyväskylä","88",118,243
"Jyväskylä","89",79,201
"Jyväskylä","90",63,186
"Jyväskylä","91",44,157
"Jyväskylä","92",51,136
"Jyväskylä","93",34,94
"Jyväskylä","94",17,74
"Jyväskylä","95",8,64
"Jyväskylä","96",5,31
"Jyväskylä","97",9,30
"Jyväskylä","98",3,16
"Jyväskylä","99",3,5
"Jyväskylä","100 -",6,21
"Jämijärvi","Yhteensä",921,888
"Jämijärvi","0",5,3
"Jämijärvi","1",6,8
"Jämijärvi","2",5,5
"Jämijärvi","3",15,6
"Jämijärvi","4",7,18
"Jämijärvi","5",12,10
"Jämijärvi","6",10,7
"Jämijärvi","7",9,5
"Jämijärvi","8",8,12
"Jämijärvi","9",8,9
"Jämijärvi","10",10,11
"Jämijärvi","11",10,7
"Jämijärvi","12",10,7
"Jämijärvi","13",9,6
"Jämijärvi","14",13,11
"Jämijärvi","15",12,8
"Jämijärvi","16",8,9
"Jämijärvi","17",8,12
"Jämijärvi","18",14,9
"Jämijärvi","19",8,14
"Jämijärvi","20",7,8
"Jämijärvi","21",14,8
"Jämijärvi","22",7,1
"Jämijärvi","23",5,4
"Jämijärvi","24",8,9
"Jämijärvi","25",5,7
"Jämijärvi","26",6,3
"Jämijärvi","27",7,7
"Jämijärvi","28",11,6
"Jämijärvi","29",9,7
"Jämijärvi","30",10,6
"Jämijärvi","31",5,9
"Jämijärvi","32",5,6
"Jämijärvi","33",6,6
"Jämijärvi","34",13,8
"Jämijärvi","35",11,5
"Jämijärvi","36",7,8
"Jämijärvi","37",5,10
"Jämijärvi","38",7,11
"Jämijärvi","39",8,10
"Jämijärvi","40",8,11
"Jämijärvi","41",7,8
"Jämijärvi","42",10,7
"Jämijärvi","43",12,9
"Jämijärvi","44",9,14
"Jämijärvi","45",6,12
"Jämijärvi","46",9,6
"Jämijärvi","47",10,12
"Jämijärvi","48",10,8
"Jämijärvi","49",10,12
"Jämijärvi","50",10,11
"Jämijärvi","51",11,10
"Jämijärvi","52",18,10
"Jämijärvi","53",10,12
"Jämijärvi","54",16,14
"Jämijärvi","55",15,13
"Jämijärvi","56",13,5
"Jämijärvi","57",12,20
"Jämijärvi","58",17,14
"Jämijärvi","59",15,14
"Jämijärvi","60",22,15
"Jämijärvi","61",21,12
"Jämijärvi","62",11,12
"Jämijärvi","63",19,13
"Jämijärvi","64",14,14
"Jämijärvi","65",22,13
"Jämijärvi","66",21,26
"Jämijärvi","67",20,18
"Jämijärvi","68",15,17
"Jämijärvi","69",24,9
"Jämijärvi","70",15,14
"Jämijärvi","71",15,19
"Jämijärvi","72",14,7
"Jämijärvi","73",13,12
"Jämijärvi","74",9,12
"Jämijärvi","75",5,8
"Jämijärvi","76",6,7
"Jämijärvi","77",8,15
"Jämijärvi","78",10,11
"Jämijärvi","79",8,7
"Jämijärvi","80",5,6
"Jämijärvi","81",5,11
"Jämijärvi","82",8,10
"Jämijärvi","83",5,3
"Jämijärvi","84",10,4
"Jämijärvi","85",3,8
"Jämijärvi","86",2,5
"Jämijärvi","87",2,4
"Jämijärvi","88",5,8
"Jämijärvi","89",2,7
"Jämijärvi","90",0,5
"Jämijärvi","91",2,4
"Jämijärvi","92",2,7
"Jämijärvi","93",4,1
"Jämijärvi","94",2,3
"Jämijärvi","95",0,1
"Jämijärvi","96",1,1
"Jämijärvi","97",0,1
"Jämijärvi","98",0,0
"Jämijärvi","99",0,0
"Jämijärvi","100 -",0,0
"Jämsä","Yhteensä",10285,10322
"Jämsä","0",63,66
"Jämsä","1",60,58
"Jämsä","2",76,62
"Jämsä","3",87,72
"Jämsä","4",80,82
"Jämsä","5",79,84
"Jämsä","6",111,95
"Jämsä","7",93,110
"Jämsä","8",99,109
"Jämsä","9",116,96
"Jämsä","10",113,87
"Jämsä","11",111,110
"Jämsä","12",100,112
"Jämsä","13",104,98
"Jämsä","14",95,120
"Jämsä","15",100,107
"Jämsä","16",131,109
"Jämsä","17",119,115
"Jämsä","18",117,109
"Jämsä","19",132,101
"Jämsä","20",107,64
"Jämsä","21",100,66
"Jämsä","22",90,63
"Jämsä","23",76,62
"Jämsä","24",89,60
"Jämsä","25",81,56
"Jämsä","26",80,74
"Jämsä","27",75,66
"Jämsä","28",79,68
"Jämsä","29",78,62
"Jämsä","30",91,75
"Jämsä","31",74,69
"Jämsä","32",75,73
"Jämsä","33",81,89
"Jämsä","34",82,111
"Jämsä","35",114,95
"Jämsä","36",97,92
"Jämsä","37",99,93
"Jämsä","38",102,87
"Jämsä","39",113,101
"Jämsä","40",105,112
"Jämsä","41",132,127
"Jämsä","42",116,103
"Jämsä","43",109,104
"Jämsä","44",127,119
"Jämsä","45",94,101
"Jämsä","46",93,99
"Jämsä","47",133,114
"Jämsä","48",118,131
"Jämsä","49",133,121
"Jämsä","50",140,152
"Jämsä","51",158,129
"Jämsä","52",164,160
"Jämsä","53",151,134
"Jämsä","54",179,159
"Jämsä","55",178,152
"Jämsä","56",161,162
"Jämsä","57",168,161
"Jämsä","58",147,143
"Jämsä","59",203,160
"Jämsä","60",160,163
"Jämsä","61",188,178
"Jämsä","62",167,173
"Jämsä","63",186,163
"Jämsä","64",184,174
"Jämsä","65",171,161
"Jämsä","66",170,184
"Jämsä","67",164,145
"Jämsä","68",182,198
"Jämsä","69",168,197
"Jämsä","70",190,192
"Jämsä","71",185,192
"Jämsä","72",200,192
"Jämsä","73",149,180
"Jämsä","74",116,146
"Jämsä","75",109,122
"Jämsä","76",100,100
"Jämsä","77",124,145
"Jämsä","78",82,100
"Jämsä","79",106,108
"Jämsä","80",85,122
"Jämsä","81",83,121
"Jämsä","82",68,96
"Jämsä","83",66,88
"Jämsä","84",49,75
"Jämsä","85",51,74
"Jämsä","86",54,64
"Jämsä","87",31,67
"Jämsä","88",24,57
"Jämsä","89",19,61
"Jämsä","90",30,59
"Jämsä","91",11,42
"Jämsä","92",9,21
"Jämsä","93",7,37
"Jämsä","94",5,21
"Jämsä","95",6,14
"Jämsä","96",3,8
"Jämsä","97",3,7
"Jämsä","98",1,1
"Jämsä","99",0,1
"Jämsä","100 -",1,2
"Järvenpää","Yhteensä",21177,22233
"Järvenpää","0",217,205
"Järvenpää","1",228,203
"Järvenpää","2",273,236
"Järvenpää","3",249,255
"Järvenpää","4",243,245
"Järvenpää","5",280,251
"Järvenpää","6",290,223
"Järvenpää","7",276,265
"Järvenpää","8",275,246
"Järvenpää","9",268,269
"Järvenpää","10",263,285
"Järvenpää","11",235,229
"Järvenpää","12",234,256
"Järvenpää","13",255,239
"Järvenpää","14",254,268
"Järvenpää","15",267,222
"Järvenpää","16",207,230
"Järvenpää","17",254,222
"Järvenpää","18",245,259
"Järvenpää","19",321,262
"Järvenpää","20",262,248
"Järvenpää","21",262,243
"Järvenpää","22",233,239
"Järvenpää","23",283,268
"Järvenpää","24",253,297
"Järvenpää","25",284,270
"Järvenpää","26",312,273
"Järvenpää","27",332,323
"Järvenpää","28",307,298
"Järvenpää","29",275,277
"Järvenpää","30",304,276
"Järvenpää","31",298,232
"Järvenpää","32",300,277
"Järvenpää","33",319,311
"Järvenpää","34",317,306
"Järvenpää","35",310,366
"Järvenpää","36",340,316
"Järvenpää","37",326,288
"Järvenpää","38",294,255
"Järvenpää","39",282,295
"Järvenpää","40",317,279
"Järvenpää","41",313,297
"Järvenpää","42",294,276
"Järvenpää","43",302,289
"Järvenpää","44",236,277
"Järvenpää","45",273,252
"Järvenpää","46",272,210
"Järvenpää","47",233,256
"Järvenpää","48",241,267
"Järvenpää","49",272,284
"Järvenpää","50",290,291
"Järvenpää","51",254,342
"Järvenpää","52",318,305
"Järvenpää","53",290,319
"Järvenpää","54",301,321
"Järvenpää","55",283,309
"Järvenpää","56",314,292
"Järvenpää","57",307,309
"Järvenpää","58",260,308
"Järvenpää","59",262,285
"Järvenpää","60",239,265
"Järvenpää","61",292,291
"Järvenpää","62",269,319
"Järvenpää","63",241,309
"Järvenpää","64",287,297
"Järvenpää","65",203,276
"Järvenpää","66",238,273
"Järvenpää","67",243,282
"Järvenpää","68",229,285
"Järvenpää","69",232,294
"Järvenpää","70",228,309
"Järvenpää","71",229,280
"Järvenpää","72",217,312
"Järvenpää","73",198,222
"Järvenpää","74",135,190
"Järvenpää","75",132,158
"Järvenpää","76",78,119
"Järvenpää","77",132,175
"Järvenpää","78",86,130
"Järvenpää","79",93,149
"Järvenpää","80",73,137
"Järvenpää","81",81,110
"Järvenpää","82",59,105
"Järvenpää","83",63,99
"Järvenpää","84",41,82
"Järvenpää","85",41,64
"Järvenpää","86",32,70
"Järvenpää","87",30,64
"Järvenpää","88",36,67
"Järvenpää","89",15,47
"Järvenpää","90",12,35
"Järvenpää","91",12,28
"Järvenpää","92",8,30
"Järvenpää","93",3,26
"Järvenpää","94",4,9
"Järvenpää","95",3,8
"Järvenpää","96",3,9
"Järvenpää","97",0,5
"Järvenpää","98",0,3
"Järvenpää","99",1,2
"Järvenpää","100 -",0,2
"Kaarina","Yhteensä",16339,17119
"Kaarina","0",197,153
"Kaarina","1",192,176
"Kaarina","2",200,179
"Kaarina","3",199,215
"Kaarina","4",205,197
"Kaarina","5",203,204
"Kaarina","6",223,202
"Kaarina","7",230,217
"Kaarina","8",260,228
"Kaarina","9",240,220
"Kaarina","10",236,217
"Kaarina","11",207,216
"Kaarina","12",234,220
"Kaarina","13",209,216
"Kaarina","14",218,224
"Kaarina","15",202,187
"Kaarina","16",199,176
"Kaarina","17",237,182
"Kaarina","18",174,208
"Kaarina","19",190,159
"Kaarina","20",151,115
"Kaarina","21",122,103
"Kaarina","22",112,98
"Kaarina","23",113,103
"Kaarina","24",116,107
"Kaarina","25",106,112
"Kaarina","26",151,171
"Kaarina","27",130,169
"Kaarina","28",174,182
"Kaarina","29",148,179
"Kaarina","30",175,166
"Kaarina","31",182,167
"Kaarina","32",177,202
"Kaarina","33",204,232
"Kaarina","34",213,204
"Kaarina","35",222,228
"Kaarina","36",188,250
"Kaarina","37",212,237
"Kaarina","38",271,246
"Kaarina","39",222,274
"Kaarina","40",229,255
"Kaarina","41",237,278
"Kaarina","42",242,257
"Kaarina","43",246,250
"Kaarina","44",247,267
"Kaarina","45",228,202
"Kaarina","46",217,197
"Kaarina","47",251,233
"Kaarina","48",231,221
"Kaarina","49",234,224
"Kaarina","50",222,267
"Kaarina","51",219,248
"Kaarina","52",265,277
"Kaarina","53",256,200
"Kaarina","54",263,243
"Kaarina","55",207,249
"Kaarina","56",198,212
"Kaarina","57",223,213
"Kaarina","58",215,211
"Kaarina","59",194,198
"Kaarina","60",198,192
"Kaarina","61",182,205
"Kaarina","62",225,209
"Kaarina","63",183,214
"Kaarina","64",220,243
"Kaarina","65",159,208
"Kaarina","66",197,198
"Kaarina","67",183,255
"Kaarina","68",188,244
"Kaarina","69",211,232
"Kaarina","70",214,220
"Kaarina","71",216,233
"Kaarina","72",194,239
"Kaarina","73",179,215
"Kaarina","74",150,150
"Kaarina","75",134,160
"Kaarina","76",110,107
"Kaarina","77",143,159
"Kaarina","78",101,101
"Kaarina","79",90,140
"Kaarina","80",90,135
"Kaarina","81",76,93
"Kaarina","82",69,92
"Kaarina","83",65,91
"Kaarina","84",61,87
"Kaarina","85",44,53
"Kaarina","86",37,73
"Kaarina","87",33,66
"Kaarina","88",33,62
"Kaarina","89",22,52
"Kaarina","90",13,34
"Kaarina","91",17,30
"Kaarina","92",14,21
"Kaarina","93",5,25
"Kaarina","94",6,12
"Kaarina","95",3,12
"Kaarina","96",2,5
"Kaarina","97",2,3
"Kaarina","98",1,4
"Kaarina","99",0,1
"Kaarina","100 -",1,1
"Kaavi","Yhteensä",1515,1475
"Kaavi","0",9,4
"Kaavi","1",4,8
"Kaavi","2",13,6
"Kaavi","3",13,13
"Kaavi","4",19,8
"Kaavi","5",9,13
"Kaavi","6",9,13
"Kaavi","7",13,13
"Kaavi","8",10,15
"Kaavi","9",10,12
"Kaavi","10",16,9
"Kaavi","11",21,9
"Kaavi","12",12,14
"Kaavi","13",14,17
"Kaavi","14",15,20
"Kaavi","15",19,18
"Kaavi","16",6,18
"Kaavi","17",15,18
"Kaavi","18",14,10
"Kaavi","19",15,9
"Kaavi","20",11,7
"Kaavi","21",9,8
"Kaavi","22",13,7
"Kaavi","23",8,9
"Kaavi","24",11,13
"Kaavi","25",9,8
"Kaavi","26",8,9
"Kaavi","27",9,9
"Kaavi","28",15,11
"Kaavi","29",6,4
"Kaavi","30",10,8
"Kaavi","31",17,7
"Kaavi","32",11,9
"Kaavi","33",13,12
"Kaavi","34",14,15
"Kaavi","35",19,9
"Kaavi","36",8,15
"Kaavi","37",16,7
"Kaavi","38",16,12
"Kaavi","39",8,11
"Kaavi","40",8,11
"Kaavi","41",10,18
"Kaavi","42",16,8
"Kaavi","43",17,14
"Kaavi","44",9,8
"Kaavi","45",20,17
"Kaavi","46",19,18
"Kaavi","47",16,14
"Kaavi","48",19,15
"Kaavi","49",22,20
"Kaavi","50",30,19
"Kaavi","51",24,22
"Kaavi","52",22,21
"Kaavi","53",27,21
"Kaavi","54",17,21
"Kaavi","55",35,22
"Kaavi","56",28,17
"Kaavi","57",30,15
"Kaavi","58",23,25
"Kaavi","59",32,25
"Kaavi","60",21,32
"Kaavi","61",30,27
"Kaavi","62",29,26
"Kaavi","63",34,21
"Kaavi","64",30,34
"Kaavi","65",27,25
"Kaavi","66",26,26
"Kaavi","67",27,21
"Kaavi","68",26,27
"Kaavi","69",26,41
"Kaavi","70",22,23
"Kaavi","71",33,28
"Kaavi","72",28,41
"Kaavi","73",27,22
"Kaavi","74",21,19
"Kaavi","75",18,12
"Kaavi","76",13,21
"Kaavi","77",38,23
"Kaavi","78",18,19
"Kaavi","79",18,24
"Kaavi","80",14,19
"Kaavi","81",13,24
"Kaavi","82",5,13
"Kaavi","83",12,19
"Kaavi","84",8,13
"Kaavi","85",4,14
"Kaavi","86",4,13
"Kaavi","87",8,15
"Kaavi","88",5,11
"Kaavi","89",4,6
"Kaavi","90",1,2
"Kaavi","91",3,6
"Kaavi","92",4,7
"Kaavi","93",2,5
"Kaavi","94",1,2
"Kaavi","95",1,2
"Kaavi","96",0,1
"Kaavi","97",2,0
"Kaavi","98",0,2
"Kaavi","99",0,0
"Kaavi","100 -",1,1
"Kajaani","Yhteensä",18332,18641
"Kajaani","0",163,149
"Kajaani","1",160,160
"Kajaani","2",179,185
"Kajaani","3",184,163
"Kajaani","4",213,207
"Kajaani","5",188,199
"Kajaani","6",192,226
"Kajaani","7",223,187
"Kajaani","8",224,207
"Kajaani","9",215,216
"Kajaani","10",226,215
"Kajaani","11",196,209
"Kajaani","12",229,191
"Kajaani","13",231,194
"Kajaani","14",187,171
"Kajaani","15",185,211
"Kajaani","16",211,158
"Kajaani","17",197,214
"Kajaani","18",209,223
"Kajaani","19",254,245
"Kajaani","20",254,207
"Kajaani","21",281,208
"Kajaani","22",280,228
"Kajaani","23",257,183
"Kajaani","24",286,226
"Kajaani","25",255,239
"Kajaani","26",247,215
"Kajaani","27",242,204
"Kajaani","28",263,228
"Kajaani","29",240,198
"Kajaani","30",232,226
"Kajaani","31",234,217
"Kajaani","32",241,206
"Kajaani","33",237,201
"Kajaani","34",240,232
"Kajaani","35",267,237
"Kajaani","36",250,205
"Kajaani","37",220,189
"Kajaani","38",217,197
"Kajaani","39",214,202
"Kajaani","40",213,177
"Kajaani","41",189,206
"Kajaani","42",194,202
"Kajaani","43",217,173
"Kajaani","44",201,178
"Kajaani","45",161,153
"Kajaani","46",177,165
"Kajaani","47",169,188
"Kajaani","48",202,185
"Kajaani","49",197,198
"Kajaani","50",208,210
"Kajaani","51",227,221
"Kajaani","52",182,219
"Kajaani","53",219,244
"Kajaani","54",261,255
"Kajaani","55",253,261
"Kajaani","56",269,269
"Kajaani","57",250,292
"Kajaani","58",262,297
"Kajaani","59",260,276
"Kajaani","60",237,247
"Kajaani","61",268,293
"Kajaani","62",264,291
"Kajaani","63",302,274
"Kajaani","64",290,279
"Kajaani","65",277,275
"Kajaani","66",277,292
"Kajaani","67",255,262
"Kajaani","68",249,266
"Kajaani","69",232,244
"Kajaani","70",252,265
"Kajaani","71",214,262
"Kajaani","72",216,253
"Kajaani","73",174,212
"Kajaani","74",122,161
"Kajaani","75",126,163
"Kajaani","76",101,141
"Kajaani","77",165,211
"Kajaani","78",104,129
"Kajaani","79",111,181
"Kajaani","80",118,156
"Kajaani","81",96,143
"Kajaani","82",88,139
"Kajaani","83",93,135
"Kajaani","84",52,100
"Kajaani","85",58,109
"Kajaani","86",52,95
"Kajaani","87",56,98
"Kajaani","88",43,98
"Kajaani","89",31,73
"Kajaani","90",18,59
"Kajaani","91",18,47
"Kajaani","92",15,43
"Kajaani","93",12,29
"Kajaani","94",6,16
"Kajaani","95",5,13
"Kajaani","96",0,12
"Kajaani","97",0,9
"Kajaani","98",1,10
"Kajaani","99",0,5
"Kajaani","100 -",0,4
"Kalajoki","Yhteensä",6236,6151
"Kalajoki","0",47,53
"Kalajoki","1",60,71
"Kalajoki","2",76,47
"Kalajoki","3",59,72
"Kalajoki","4",79,78
"Kalajoki","5",81,73
"Kalajoki","6",82,82
"Kalajoki","7",83,82
"Kalajoki","8",84,76
"Kalajoki","9",83,75
"Kalajoki","10",82,80
"Kalajoki","11",94,85
"Kalajoki","12",75,81
"Kalajoki","13",88,81
"Kalajoki","14",77,93
"Kalajoki","15",78,95
"Kalajoki","16",71,80
"Kalajoki","17",71,71
"Kalajoki","18",83,62
"Kalajoki","19",69,53
"Kalajoki","20",51,28
"Kalajoki","21",45,52
"Kalajoki","22",54,47
"Kalajoki","23",65,48
"Kalajoki","24",57,51
"Kalajoki","25",55,44
"Kalajoki","26",44,56
"Kalajoki","27",80,56
"Kalajoki","28",71,56
"Kalajoki","29",63,55
"Kalajoki","30",64,48
"Kalajoki","31",53,70
"Kalajoki","32",75,58
"Kalajoki","33",57,68
"Kalajoki","34",76,56
"Kalajoki","35",62,76
"Kalajoki","36",83,74
"Kalajoki","37",66,77
"Kalajoki","38",63,59
"Kalajoki","39",67,65
"Kalajoki","40",61,74
"Kalajoki","41",83,59
"Kalajoki","42",68,54
"Kalajoki","43",70,68
"Kalajoki","44",64,72
"Kalajoki","45",72,43
"Kalajoki","46",74,66
"Kalajoki","47",62,64
"Kalajoki","48",74,65
"Kalajoki","49",94,77
"Kalajoki","50",73,62
"Kalajoki","51",83,79
"Kalajoki","52",83,75
"Kalajoki","53",83,91
"Kalajoki","54",97,80
"Kalajoki","55",81,88
"Kalajoki","56",98,95
"Kalajoki","57",76,72
"Kalajoki","58",83,82
"Kalajoki","59",83,88
"Kalajoki","60",101,85
"Kalajoki","61",85,67
"Kalajoki","62",89,87
"Kalajoki","63",91,107
"Kalajoki","64",87,95
"Kalajoki","65",91,90
"Kalajoki","66",79,104
"Kalajoki","67",115,87
"Kalajoki","68",104,75
"Kalajoki","69",105,101
"Kalajoki","70",102,86
"Kalajoki","71",87,87
"Kalajoki","72",90,92
"Kalajoki","73",65,73
"Kalajoki","74",55,73
"Kalajoki","75",59,61
"Kalajoki","76",37,52
"Kalajoki","77",70,74
"Kalajoki","78",48,33
"Kalajoki","79",38,54
"Kalajoki","80",48,47
"Kalajoki","81",41,47
"Kalajoki","82",29,59
"Kalajoki","83",27,42
"Kalajoki","84",22,36
"Kalajoki","85",24,34
"Kalajoki","86",21,28
"Kalajoki","87",24,34
"Kalajoki","88",18,24
"Kalajoki","89",10,25
"Kalajoki","90",14,26
"Kalajoki","91",4,11
"Kalajoki","92",5,20
"Kalajoki","93",8,13
"Kalajoki","94",4,11
"Kalajoki","95",0,7
"Kalajoki","96",1,4
"Kalajoki","97",0,5
"Kalajoki","98",2,3
"Kalajoki","99",0,2
"Kalajoki","100 -",1,2
"Kangasala","Yhteensä",15726,15950
"Kangasala","0",150,136
"Kangasala","1",155,153
"Kangasala","2",207,199
"Kangasala","3",206,184
"Kangasala","4",205,184
"Kangasala","5",223,201
"Kangasala","6",223,215
"Kangasala","7",196,222
"Kangasala","8",219,229
"Kangasala","9",232,233
"Kangasala","10",214,218
"Kangasala","11",237,229
"Kangasala","12",231,215
"Kangasala","13",227,209
"Kangasala","14",219,242
"Kangasala","15",203,204
"Kangasala","16",229,168
"Kangasala","17",185,194
"Kangasala","18",183,165
"Kangasala","19",168,142
"Kangasala","20",165,125
"Kangasala","21",123,108
"Kangasala","22",122,90
"Kangasala","23",118,94
"Kangasala","24",138,136
"Kangasala","25",125,125
"Kangasala","26",160,138
"Kangasala","27",140,136
"Kangasala","28",141,131
"Kangasala","29",184,170
"Kangasala","30",164,169
"Kangasala","31",163,152
"Kangasala","32",182,164
"Kangasala","33",183,171
"Kangasala","34",192,203
"Kangasala","35",219,221
"Kangasala","36",213,232
"Kangasala","37",213,232
"Kangasala","38",210,202
"Kangasala","39",188,220
"Kangasala","40",212,220
"Kangasala","41",245,223
"Kangasala","42",236,271
"Kangasala","43",242,240
"Kangasala","44",246,233
"Kangasala","45",199,216
"Kangasala","46",228,217
"Kangasala","47",222,212
"Kangasala","48",257,212
"Kangasala","49",222,221
"Kangasala","50",223,233
"Kangasala","51",232,230
"Kangasala","52",219,213
"Kangasala","53",216,200
"Kangasala","54",212,225
"Kangasala","55",250,226
"Kangasala","56",214,192
"Kangasala","57",203,203
"Kangasala","58",205,186
"Kangasala","59",218,196
"Kangasala","60",175,192
"Kangasala","61",196,190
"Kangasala","62",184,192
"Kangasala","63",165,186
"Kangasala","64",191,206
"Kangasala","65",181,208
"Kangasala","66",231,180
"Kangasala","67",177,207
"Kangasala","68",164,191
"Kangasala","69",174,194
"Kangasala","70",191,214
"Kangasala","71",192,188
"Kangasala","72",165,213
"Kangasala","73",152,173
"Kangasala","74",130,136
"Kangasala","75",104,157
"Kangasala","76",91,129
"Kangasala","77",139,139
"Kangasala","78",89,102
"Kangasala","79",95,118
"Kangasala","80",99,125
"Kangasala","81",79,103
"Kangasala","82",76,105
"Kangasala","83",49,67
"Kangasala","84",43,63
"Kangasala","85",48,76
"Kangasala","86",36,68
"Kangasala","87",37,49
"Kangasala","88",29,52
"Kangasala","89",24,43
"Kangasala","90",28,30
"Kangasala","91",11,37
"Kangasala","92",8,29
"Kangasala","93",7,23
"Kangasala","94",3,13
"Kangasala","95",2,8
"Kangasala","96",2,6
"Kangasala","97",0,2
"Kangasala","98",0,1
"Kangasala","99",1,3
